StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Intro,gender,age,races_1,races_2,races_3,races_4,races_5,races_6,races_7,employment_status,marital_status,children,household_income,education_level,state,country,political_orientaton,political_orientaton_4_TEXT,republican_strength,democrat_strength,party_alignment,political_Ideology_1,voted,vote_for,shopping_freq,monthly_spend,brands_type_pref_1,brands_type_pref_2,brands_type_pref_3,brands_type_pref_4,brands_type_pref_5,brands_type_pref_6,vacation_travel_freq,brand_importance,discount_importance,buy_decision_style,device_used_to_buy_1,device_used_to_buy_2,device_used_to_buy_3,device_used_to_buy_5,social_m_influence,eco_friendly_imp,pq_1,pq_2,pq_3,pq_4,pq_5,pq_6_reverse_score,pq_7_reverse_score,pq_8_reverse_score,pq_9_reverse_score,pq_attention_check_1,pq_10_reverse_score,pq_11,pq_12,pq_13,pq_attention_check_2,pq_14,pq_15_reverse_score,pq_16_reverse_score,pq_17_reverse_score,pq_18_reverse_score,pq_19_reverse_score,pq_20_reverse_score,p_1_openness_item_1,p_1_openness_item_2,p_1_openness_item_3,p_1_openness_item_4,p_1_openness_item_5,p_1_openness_item_6,p_1_consc_item_1,p_1_consc_item_2,p_1_consc_item_3,p_1_consc_item_4,p_1_consc_item_5,p_1_consc_item_6,p_1_extr_item_1,p_1_extr_item_2,p_1_extr_item_3,p_1_extr_item_4,p_1_extr_item_5,p_1_extr_item_6,p_1_agree_item_1,p_1_agree_item_2,p_1_agree_item_3,p_1_agree_item_4,p_1_agree_item_5,p_1_agree_item_6,p_1_neuro_item_1,p_1_neuro_item_2,p_1_neuro_item_3,p_1_neuro_item_4,p_1_neuro_item_5,p_1_neuro_item_6,p_2_openness_item_1,p_2_openness_item_2,p_2_openness_item_3,p_2_openness_item_4,p_2_openness_item_5,p_2_openness_item_6,p_2_consc_item_1,p_2_consc_item_2,p_2_consc_item_3,p_2_consc_item_4,p_2_consc_item_5,p_2_consc_item_6,p_2_extr_item_1,p_2_extr_item_2,p_2_extr_item_3,p_2_extr_item_4,p_2_extr_item_5,p_2_extr_item_6,p_2_agree_item_1,p_2_agree_item_2,p_2_agree_item_3,p_2_agree_item_4,p_2_agree_item_5,p_2_agree_item_6,p_2_neuro_item_1,p_2_neuro_item_2,p_2_neuro_item_3,p_2_neuro_item_4,p_2_neuro_item_5,p_2_neuro_item_6,p_3_openness_item_1,p_3_openness_item_2,p_3_openness_item_3,p_3_openness_item_4,p_3_openness_item_5,p_3_openness_item_6,p_3_consc_item_1,p_3_consc_item_2,p_3_consc_item_3,p_3_consc_item_4,p_3_consc_item_5,p_3_consc_item_6,p_3_extr_item_1,p_3_extr_item_2,p_3_extr_item_3,p_3_extr_item_4,p_3_extr_item_5,p_3_extr_item_6,p_3_agree_item_1,p_3_agree_item_2,p_3_agree_item_3,p_3_agree_item_4,p_3_agree_item_5,p_3_agree_item_6,p_3_agree_att_check,p_3_neuro_item_1,p_3_neuro_item_2,p_3_neuro_item_3,p_3_neuro_item_4,p_3_neuro_item_5,p_3_neuro_item_6,post_shop_survey_q_1,post_shop_survey_q_2,post_shop_survey_q_3,post_shop_survey_q_4_1,post_shop_survey_q_4_2,post_shop_survey_q_4_3,post_shop_survey_q_4_4,post_shop_survey_q_4_5,post_shop_survey_q_4_6,post_shop_survey_q_4_6_TEXT,post_shop_q1,post_shop_q2,seriousness_check,Q_TotalDuration,DeviceIdentifier,source,UserAgent,PROLIFIC_PID,STUDY_ID,SESSION_ID,EarlyExit,CompleteExit,Duration,extraversion_score,agreeableness_score,conscientiousness_score,neuroticism_score,openness_score,aes_1_openness,aes_1_conscientiousness,aes_1_extraversion,aes_1_agreeableness,aes_1_neuroticism,aes_resd_1_openness,aes_resd_1_conscientiousness,aes_resd_1_extraversion,aes_resd_1_agreeableness,aes_resd_1_neuroticism,aes_2_openness,aes_2_conscientiousness,aes_2_extraversion,aes_2_agreeableness,aes_2_neuroticism,aes_resd_2_openness,aes_resd_2_conscientiousness,aes_resd_2_extraversion,aes_resd_2_agreeableness,aes_resd_2_neuroticism,aes_3_openness,aes_3_conscientiousness,aes_3_extraversion,aes_3_agreeableness,aes_3_neuroticism,aes_resd_3_openness,aes_resd_3_conscientiousness,aes_resd_3_extraversion,aes_resd_3_agreeableness,aes_resd_3_neuroticism
2024-12-11 18:00:22,2024-12-11 18:09:12,0,100,530,1,2024-12-11 18:09:13,R_5jZH6Ksgh3P9RTo,anonymous,EN,1.0,,0,0,,2,1.0,33.0,1.0,,,,,,,6.0,2.0,0.0,3.0,4.0,33.0,,3.0,,,,2.0,3.0,2.0,,3.0,2.0,1.0,,1.0,,1.0,,2.0,4.0,3.0,2.0,1.0,,1.0,,1.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,1.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,,,,,,,1.0,2.0,2.0,530,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",655b6a0d11066d07716ab0b5,675867a866926f4f99073407,6759d2d5b173fb9839ebd754,,1.0,530.0,2.5,3.0,4.5,4.25,4.25,2.8333333333333335,2.8333333333333335,2.0,2.1666666666666665,2.5,0.6420888104945166,-0.05719647477406342,-0.512584493500043,-0.8150842089853154,-0.8874657815650457,3.0,3.0,3.0,3.0,3.0,0.14556354882508238,-0.16211629451223342,0.31196982789245853,-0.25485524916116997,-0.5056116094455798,2.6666666666666665,2.5,2.5,2.5,2.3333333333333335,0.2563530936754632,-0.5912543833704511,0.10603135554408993,-0.2834726278441053,-0.8299441826102929
2024-12-11 17:59:35,2024-12-11 18:09:21,0,100,585,1,2024-12-11 18:09:22,R_5b0ctSOgkX98QIF,anonymous,EN,1.0,,0,0,,2,1.0,37.0,1.0,,,,,,,1.0,1.0,0.0,5.0,5.0,22.0,,2.0,,,1.0,,2.0,1.0,2.0,2.0,2.0,,1.0,,1.0,,,4.0,2.0,4.0,2.0,1.0,,,,1.0,4.0,2.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,,1.0,,,,,4.0,5.0,2.0,585,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5eebb37e6c09cc12563f390b,675867a866926f4f99073407,6759d2fd352c5ac5edb3035e,,1.0,586.0,3.5,4.0,5.0,2.0,3.75,4.0,4.0,1.0,1.8333333333333333,4.666666666666667,2.330018796910694,-0.1422046408711397,-2.432383857301333,-1.586942111978744,0.9658222942910397,1.0,3.0,1.0,3.0,3.0,-0.8836896331977071,-0.05842051480363342,-0.6330032499243132,0.5837075886965839,-0.27577289960377005,2.0,4.0,1.6666666666666667,4.0,4.5,-0.5703317617145149,0.17198693164932388,-0.9296790738603009,0.49913965772226465,0.6654409057770714
2024-12-11 17:59:09,2024-12-11 18:09:38,0,100,629,1,2024-12-11 18:09:39,R_1zG8NwfzfLoOX5w,anonymous,EN,1.0,,0,30,,2,1.0,52.0,1.0,,,,,,,1.0,5.0,0.0,2.0,4.0,31.0,,3.0,,,,1.0,4.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,4.0,2.0,4.0,2.0,1.0,,,1.0,2.0,1.0,2.0,2.0,5.0,1.0,4.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,,1.0,,,,,3.0,4.0,2.0,629,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66e32aaad05615cfd9fcbe48,675867a866926f4f99073407,6759d2d7b2aea359e0466454,,1.0,629.0,2.0,2.0,5.0,1.5,3.5,1.5,3.6666666666666665,2.5,1.6666666666666667,4.0,-0.8635481800100453,0.2571646572917845,0.6641083602208135,-1.1304070479697945,0.19330541228270715,2.3333333333333335,3.6666666666666665,1.5,1.6666666666666667,4.0,0.2746411191007332,0.1940794146963274,-0.602266167120296,-1.3643774389768872,0.44626625995651503,1.5,3.5,2.1666666666666665,3.6666666666666665,3.6666666666666665,-1.1314408723082972,0.01543207761409704,0.014879127771130651,0.4941330226510594,0.038172078725916325
2024-12-11 17:59:54,2024-12-11 18:09:44,0,100,589,1,2024-12-11 18:09:45,R_73exNp0sLQDFqw1,anonymous,EN,1.0,,0,0,,2,1.0,43.0,1.0,,,,,,,1.0,5.0,0.0,4.0,5.0,49.0,,3.0,,,,2.0,3.0,1.0,2.0,3.0,1.0,,1.0,,,,1.0,2.0,3.0,4.0,2.0,,,,1.0,1.0,2.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,5.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,4.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,,,,1.0,,,2.0,4.0,2.0,589,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66d36598db306c67c37bde18,675867a866926f4f99073407,6759d2fce8df8f65482f9448,,1.0,590.0,2.25,3.25,4.75,1.0,4.25,2.0,4.0,3.6666666666666665,2.0,4.0,-1.0781572722704178,0.49082057576187,1.4818442044521714,-1.1517106068499254,-0.02385902572261589,2.0,4.0,2.0,2.0,4.0,-0.3679621578067964,0.4917912508846274,-0.01445507589699302,-1.1475023182271742,0.2812322411587469,2.0,4.166666666666667,2.0,4.0,4.166666666666667,-0.7342415593325535,0.4206989573142277,-0.5832055989912845,0.5234968205151094,0.264175679891006
2024-12-11 17:59:49,2024-12-11 18:09:46,0,100,596,1,2024-12-11 18:09:47,R_5wH7uhSQt6jfCdV,anonymous,EN,1.0,,0,0,,2,1.0,42.0,1.0,,,,,,,1.0,4.0,1.0,3.0,5.0,26.0,,2.0,,,2.0,,2.0,1.0,2.0,2.0,3.0,,1.0,,1.0,,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,1.0,,,1.0,,,4.0,3.0,2.0,596,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",63f779f8e3d660cb75774fe8,675867a866926f4f99073407,6759d2ba4b504c6c23198817,,1.0,597.0,3.75,4.0,4.25,2.0,4.0,3.5,4.333333333333333,2.3333333333333335,3.3333333333333335,2.3333333333333335,0.6022433873980639,1.3886455082213551,-0.7388750873020644,0.05859021476745685,-1.711373630055824,3.8333333333333335,2.5,1.8333333333333333,2.0,4.5,1.5524840936316777,-1.3220760787497494,-1.144606176095136,-1.2677274514849692,1.2791992953398141,4.5,5.0,3.3333333333333335,2.3333333333333335,3.8333333333333335,1.2116037716502066,1.1431888267791974,-0.4197932544753442,-1.6643042449085557,-0.1497990919614387
2024-12-11 17:59:10,2024-12-11 18:09:58,0,100,648,1,2024-12-11 18:09:59,R_3rCTXJ9EczFaAQv,anonymous,EN,1.0,,0,0,,2,2.0,47.0,1.0,,,,,,,1.0,1.0,1.0,5.0,6.0,3.0,,1.0,,1.0,,,6.0,1.0,1.0,3.0,3.0,,,1.0,,,,5.0,5.0,5.0,2.0,1.0,,1.0,,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,1.0,,1.0,,,,4.0,4.0,2.0,648,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66dc20c2945d2b1ea203f695,675867a866926f4f99073407,6759d2e29f3bd074d91fb23e,,1.0,648.0,3.5,3.0,2.75,2.5,3.25,4.5,4.5,4.666666666666667,4.166666666666667,4.5,0.36360141651947053,0.2771985417351166,0.619264250023897,0.002552187097982994,0.21391521926573454,4.166666666666667,4.333333333333333,4.5,4.0,4.0,0.256132729489297,0.48081800609401837,0.8561939533085656,-0.1900156779246167,-0.30107149019350476,4.5,4.166666666666667,4.166666666666667,4.333333333333333,4.333333333333333,0.7252902724621575,-0.177629643133983,0.16791545205448655,0.2314329952978662,0.13764328641407442
2024-12-11 17:59:00,2024-12-11 18:10:04,0,100,663,1,2024-12-11 18:10:05,R_5IDLYyDSNNQefL3,anonymous,EN,1.0,,0,0,,2,1.0,41.0,1.0,,,,,,,4.0,1.0,1.0,5.0,5.0,31.0,,3.0,,,,2.0,3.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,,2.0,3.0,5.0,2.0,1.0,,,1.0,1.0,6.0,1.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,,,1.0,,,,,2.0,4.0,2.0,663,,prolific_final,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:133.0) Gecko/20100101 Firefox/133.0,66fb00df4bb1b62dd2d00b15,675867a866926f4f99073407,6759d2dc236b899dc009578e,,1.0,664.0,1.0,4.0,4.5,4.25,4.25,1.1666666666666667,2.3333333333333335,1.0,1.5,2.5,-0.2859382588472994,-0.2599514556737157,-0.4194066541153827,-0.77869264490164,-0.659993963217949,2.6666666666666665,2.3333333333333335,1.1666666666666667,2.0,4.0,0.7735435272640119,-1.1819729073901706,-1.1577088135439337,-0.7973879708248379,0.9626607939988334,1.0,1.0,1.0,3.1666666666666665,3.0,-0.5715707550002811,-2.054820301325709,-0.494399334810943,0.8497909382619033,0.29299874126307035
2024-12-11 17:59:44,2024-12-11 18:10:04,0,100,620,1,2024-12-11 18:10:05,R_1djfdPyrqUEC6yE,anonymous,EN,1.0,,0,20,,2,1.0,18.0,1.0,,,,,,,2.0,5.0,0.0,6.0,3.0,51.0,,2.0,,,1.0,,0.0,1.0,2.0,3.0,1.0,,,1.0,1.0,,,4.0,4.0,4.0,2.0,,,1.0,,4.0,6.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,,,1.0,,,,,3.0,4.0,2.0,620,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5fa0d1a1e40401160ec4a011,675867a866926f4f99073407,6759d306497f2d4919e10f3c,,1.0,620.0,1.5,4.0,4.5,2.5,3.75,4.0,3.8333333333333335,2.0,3.8333333333333335,2.5,1.2463548702086302,0.7162292193410909,-1.4555211695595087,0.45257601054345953,-1.3167876621012145,3.5,3.6666666666666665,2.0,3.8333333333333335,3.1666666666666665,0.9524790745780156,0.32683803731426986,-1.178996913297658,0.6043374661814118,-0.6894250634151438,3.8333333333333335,3.6666666666666665,3.5,4.0,3.8333333333333335,0.5150998197863506,-0.33477595151204254,0.005850104544252943,0.2997626070907411,-0.08266079379862434
2024-12-11 17:58:58,2024-12-11 18:10:14,0,100,675,1,2024-12-11 18:10:14,R_1iI6vCT5TixApwr,anonymous,EN,1.0,,0,0,,2,1.0,33.0,1.0,,,,,,,1.0,2.0,0.0,4.0,5.0,14.0,,2.0,,,2.0,,3.0,1.0,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,,1.0,,2.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,1.0,,1.0,1.0,,,,4.0,3.0,2.0,675,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",671b277a6d04904df5f9503b,675867a866926f4f99073407,6759d2ccbd93472bdc08d241,,1.0,676.0,4.25,3.5,4.25,2.5,3.5,3.5,3.5,3.8333333333333335,3.1666666666666665,4.0,0.14960558862261353,-0.28183452923218955,0.5946644594627388,-0.4733330029583471,0.18246698245427995,3.6666666666666665,3.8333333333333335,3.6666666666666665,4.166666666666667,4.0,0.1554634218053086,-0.005976228379696913,0.25930608051640913,0.3466809928310126,-0.03596964372824907,4.166666666666667,4.666666666666667,3.8333333333333335,4.833333333333333,4.166666666666667,0.4120653240566594,0.3770223333027243,-0.09234836872282193,0.7728179713104533,-0.2451178430253096
2024-12-11 17:59:00,2024-12-11 18:10:20,0,100,680,1,2024-12-11 18:10:21,R_7KsjLOUmF9FdrbP,anonymous,EN,1.0,,0,0,,2,2.0,43.0,1.0,,,,,,,4.0,1.0,4.0,3.0,5.0,42.0,,1.0,,1.0,,,7.0,1.0,1.0,2.0,2.0,,1.0,,,,1.0,4.0,2.0,4.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,4.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,2.0,2.0,2.0,680,,prolific_final,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",66546836a834424c51b369f7,675867a866926f4f99073407,6759d2d3d3e741af6ce6e9a0,,1.0,680.0,2.0,4.25,4.75,3.0,1.75,3.5,4.0,2.1666666666666665,4.0,3.5,0.6627798953713682,0.46402697564131534,-1.1361384534288228,0.6567490147450847,-0.4320847312414404,2.0,4.0,2.3333333333333335,4.0,4.0,-0.8448193155193313,0.2598217674450023,-0.15917583371010968,0.7710654149672456,0.08733709314146809,2.0,4.0,2.0,3.3333333333333335,3.3333333333333335,-0.5867056204836398,0.607766031835197,-0.3956713814303443,0.13074814786388123,-0.38406512706870055
